Price,Bed,Bath,Toilet,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
35000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,0,0,0,0,1
60000000,3,3,4,Semi detached duplex,surulere,sale,0,0,0,1,0,0,0,0,0
35000000,3,4,4,Flat / apartment,surulere,sale,0,1,0,0,0,0,1,1,0
45000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
26500000,2,2,3,Flat / apartment,surulere,sale,1,1,0,0,0,1,0,0,0
60000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
37000000,3,4,5,Flat / apartment,surulere,sale,1,1,0,0,0,1,1,0,0
36000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,1,1,1,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
16000000,1,1,1,Mini flat,surulere,sale,1,1,0,0,0,1,0,0,0
37000000,3,3,4,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
55000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
50000000,5,5,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
50000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,5,4,3,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,5,5,4,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
75000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
110000000,3,2,2,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,1,1,2,Self contain,surulere,sale,0,0,0,0,0,0,0,1,1
50000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,2,1,1,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,10,10,10,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
90000000,4,4,4,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,4,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
85000000,5,5,6,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,4,4,6,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,4,4,5,Terraced duplex,surulere,sale,1,0,0,0,0,0,0,0,0
65000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
60000000,4,4,5,Flat / apartment,surulere,sale,1,1,0,1,0,0,1,0,0
65000000,5,5,6,Penthouse flat,surulere,sale,0,0,0,0,0,0,0,0,1
34000000,3,4,4,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
30000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,1,1
75000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,4,5,5,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,5,6,7,Terraced duplex,surulere,sale,0,1,1,1,0,0,0,0,0
35000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
40000000,4,5,5,Terraced duplex,surulere,sale,0,1,0,0,0,1,1,1,0
80000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,3,4,Blocks of flats,surulere,sale,0,0,1,0,0,0,0,0,0
45000000,3,3,4,Detached duplex,surulere,sale,0,0,1,0,0,0,0,0,0
80000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,5,5,6,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
35000000,3,4,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,0,0,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
90000000,4,4,5,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
38000000,3,3,4,Detached bungalow,surulere,sale,0,1,0,0,1,0,0,0,0
45000000,4,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Detached duplex,surulere,sale,0,0,0,1,0,0,1,0,0
60000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,6,6,7,Detached duplex,surulere,sale,0,1,0,0,0,0,1,0,0
50000000,4,5,5,Terraced duplex,surulere,sale,0,1,0,0,0,0,0,0,0
60000000,4,4,5,Terraced duplex,surulere,sale,0,1,0,1,0,0,0,0,0
35000000,3,3,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
23000000,2,2,3,Blocks of flats,surulere,sale,0,1,0,0,1,1,0,0,0
45000000,4,4,5,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
80000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,1,1,0,0,0,0,0,0,0
85000000,4,5,5,Semi detached duplex,surulere,sale,0,1,0,0,0,0,1,0,0
37500000,3,3,4,Terraced duplex,surulere,sale,1,0,0,0,0,1,0,0,0
60000000,4,0,0,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
32000000,4,4,5,Flat / apartment,surulere,sale,1,0,0,0,0,0,1,0,0
50000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
30000000,2,2,3,Mini flat,surulere,sale,0,1,0,1,0,1,1,1,0
90000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
47000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
70000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
3500000,1,1,1,Self contain,surulere,sale,0,0,0,1,0,0,0,0,0
80000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,5,5,6,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
35000000,4,2,2,Terraced bungalow,surulere,sale,0,0,0,1,0,0,0,0,0
41000000,2,2,3,Mini flat,surulere,sale,0,1,0,1,0,1,1,1,0
20000000,2,2,3,Mini flat,surulere,sale,0,1,0,1,0,1,1,1,0
70000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
37000000,3,4,4,Flat / apartment,surulere,sale,0,1,0,1,0,1,1,1,0
50000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
28000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,3,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,3,3,3,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
60000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
75000000,4,4,4,Terraced duplex,surulere,sale,0,1,0,0,0,0,0,1,0
75000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,1,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,4,4,Flat / apartment,surulere,sale,1,1,0,0,0,0,1,0,0
37000000,3,3,4,Detached bungalow,surulere,sale,0,1,1,0,0,0,0,0,0
50000000,3,3,3,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
47000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
60000000,4,4,5,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
48000000,4,5,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
30000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
14000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,5,5,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
90000000,5,5,6,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
65000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,1,0,0,1,0,0
65000000,3,4,4,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
65000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
48000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
80000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
15000000,10,4,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,4,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
50000000,3,3,4,Terraced duplex,surulere,sale,0,1,0,0,0,0,1,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
4000000,1,1,2,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,5,Terraced duplex,surulere,sale,1,1,0,0,0,0,1,1,0
45000000,3,3,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,5,4,4,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,3,8,8,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
19000000,2,9,6,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,1,0,0,0,0,1,1,0
65000000,4,4,5,Terraced duplex,surulere,sale,1,1,0,0,0,0,1,0,0
33000000,3,2,2,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
34000000,3,0,0,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
48000000,4,0,0,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,4,4,4,Flat / apartment,surulere,sale,0,1,0,0,0,1,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
48000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
75000000,5,0,0,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,0,0,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
60000000,4,0,0,Terraced duplex,surulere,sale,0,1,0,0,0,0,0,0,1
25000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
32500000,4,0,0,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,2,0,0,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,8,8,8,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
14000000,3,0,0,Flat / apartment,surulere,sale,1,0,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
40000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
50000000,5,2,3,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,4,Detached duplex,surulere,sale,1,0,0,0,0,0,0,0,0
15000000,2,2,3,Detached duplex,surulere,sale,0,1,0,0,0,0,0,0,0
70000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,5,5,6,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
75000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,1,0,0,0,0,1,1,0
30000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,4,0,0,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
32000000,4,0,0,Flat / apartment,surulere,sale,1,0,0,0,0,0,1,0,0
40000000,3,0,0,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,1
70000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,3,3,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,3,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,6,6,7,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
48000000,3,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
50000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,3,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,4,5,6,Terraced duplex,surulere,sale,1,0,0,0,0,0,1,0,0
70000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,1,0,0
65000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
47000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
40000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
52000000,4,3,4,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
38000000,3,3,4,Penthouse flat,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,2,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,3,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
60000000,4,4,5,Detached bungalow,surulere,sale,0,0,0,0,0,0,1,0,0
58000000,4,4,5,Detached bungalow,surulere,sale,1,0,0,0,0,0,1,0,0
90000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
43000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
90000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
65000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
85000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,6,6,7,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
85000000,4,0,0,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,4,4,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,2,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,0,0,Detached bungalow,surulere,sale,0,0,0,0,0,0,1,0,0
110000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,2,2,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,1,0,0
20000000,1,1,2,Mini flat,surulere,sale,0,0,0,1,0,0,0,0,0
25000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
60000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,1,0,0
90000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,4,4,5,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
41000000,3,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
90000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,1,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,4,4,5,Semi detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,2,2,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
33000000,3,2,2,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
55000000,4,4,5,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,4,4,5,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
70000000,3,2,2,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,3,3,4,Semi detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
22000000,1,1,1,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
48000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
45000000,3,3,4,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,4,4,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
55000000,4,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
32000000,4,4,5,Massionette house,surulere,sale,1,0,0,0,0,0,1,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
20000000,1,1,1,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
75000000,3,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
22000000,1,1,1,Mini flat,surulere,sale,0,1,0,0,0,0,0,0,0
37000000,2,2,3,Blocks of flats,surulere,sale,0,1,0,0,0,1,1,1,0
65000000,4,4,4,Terraced duplex,surulere,sale,1,1,0,0,0,0,1,0,0
65000000,5,5,6,Terraced duplex,surulere,sale,1,1,0,0,0,0,1,0,0
35000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,0,0,0,0,1
47000000,4,4,5,Terraced duplex,surulere,sale,1,0,0,1,0,0,1,0,0
60000000,4,4,5,Semi detached duplex,surulere,sale,0,0,1,0,0,1,1,1,1
40000000,2,2,2,Flat / apartment,surulere,sale,0,1,0,0,0,0,1,1,1
10000000,1,1,2,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,5,Semi detached duplex,surulere,sale,1,0,0,0,0,0,1,0,0
42000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
100000000,4,3,3,Detached bungalow,surulere,sale,0,1,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
48000000,3,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
16000000,1,1,2,Mini flat,surulere,sale,0,1,0,0,0,1,0,1,0
37000000,3,3,4,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
26500000,2,2,3,Flat / apartment,surulere,sale,0,1,0,0,0,1,0,1,0
47000000,3,3,4,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,0,0,0,1,0,0
65000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
70000000,6,6,7,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
40000000,4,4,5,Terraced duplex,surulere,sale,0,1,0,0,0,1,1,1,0
33000000,3,3,4,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,0,1,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,1,0,1,0,0
65000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
37000000,3,3,3,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
65000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
55000000,3,3,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,4,4,5,Terraced duplex,surulere,sale,0,1,0,1,0,0,0,0,0
55000000,3,2,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,4,4,5,Terraced duplex,surulere,sale,0,1,0,1,0,0,1,0,0
55000000,4,4,5,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
45000000,3,3,3,Massionette house,surulere,sale,0,0,0,0,0,0,1,0,0
55000000,4,3,4,Terraced duplex,surulere,sale,0,1,0,1,0,0,0,0,0
28000000,2,3,3,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,4,Blocks of flats,surulere,sale,0,1,0,1,0,0,0,0,0
60000000,5,4,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
50000000,3,3,4,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
60000000,4,4,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,1,1,0,0,0,0
30000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
65000000,3,4,4,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
16000000,2,2,3,Mini flat,surulere,sale,0,1,0,0,0,1,1,1,0
33000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
40000000,1,1,1,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,2,2,0,Flat / apartment,surulere,sale,0,1,0,1,0,0,0,0,0
45000000,3,3,3,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
26000000,2,3,3,Blocks of flats,surulere,sale,0,1,0,0,0,1,1,1,0
33000000,3,4,4,Blocks of flats,surulere,sale,1,1,0,0,1,0,0,0,0
7000000,3,3,3,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
36000000,4,4,4,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
33000000,3,3,4,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
12500000,3,3,3,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
40000000,4,4,4,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,1,0,0,0,0,0
50000000,3,3,4,Detached duplex,surulere,sale,0,0,0,0,0,0,1,0,0
45000000,3,3,4,Terraced duplex,surulere,sale,0,0,0,0,0,0,0,0,0
27000000,2,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,1,0,0,0
22000000,1,1,1,Semi detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,2,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,4,Blocks of flats,surulere,sale,1,1,0,0,1,0,0,0,0
22000000,2,2,3,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
10000000,3,2,2,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
38000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
37000000,3,3,3,Flat / apartment,surulere,sale,0,1,0,1,0,1,1,1,0
45000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,4,4,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
20000000,1,1,1,Mini flat,surulere,sale,0,1,0,1,0,1,1,1,0
50000000,3,4,4,Terraced duplex,surulere,sale,0,0,0,1,0,0,1,0,0
16000000,1,2,2,Mini flat,surulere,sale,0,1,0,1,0,1,1,1,0
20000000,3,4,4,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
16000000,1,1,1,Mini flat,surulere,sale,0,1,0,0,0,1,1,1,0
26500000,2,2,2,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
37000000,3,3,3,Flat / apartment,surulere,sale,0,1,0,0,0,1,1,1,0
95000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
25000000,3,2,2,Detached bungalow,surulere,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,4,Mini flat,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,4,Blocks of flats,surulere,sale,0,0,0,1,0,0,0,0,0
11000000,2,1,1,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
11000000,2,1,1,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
90000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,3,Detached duplex,surulere,sale,0,0,0,0,0,0,0,0,0
80000000,3,3,3,Blocks of flats,surulere,sale,0,0,0,0,0,0,0,0,0
38000000,3,3,4,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
37000000,4,4,5,Flat / apartment,surulere,sale,0,0,0,0,0,0,0,0,0
33000000,3,3,4,Flat / apartment,surulere,sale,1,1,0,0,1,0,0,0,0
